53.580736,103.454795,406.003000
53.580613,103.454841,406.326000
53.580646,103.454848,405.215000
53.580676,103.454848,404.487000
53.580727,103.454844,402.961000
53.580755,103.454849,401.691000
53.580810,103.454557,405.648000
53.580762,103.454526,406.024000
53.580768,103.454483,406.033000
53.580808,103.454481,405.699000
53.580804,103.454435,405.843000
53.580821,103.454410,405.705000
53.580844,103.454405,405.558000
53.580816,103.454429,405.243000
53.580838,103.454458,404.552000
53.580778,103.454507,405.130000
53.580806,103.454510,404.407000
53.580826,103.454514,403.412000
53.580901,103.454049,405.552000
53.580959,103.453774,403.917000
53.581005,103.453682,402.748000
53.580874,103.453617,402.883000
53.581008,103.453581,401.689000
53.581020,103.453625,400.488000
53.581037,103.453562,400.404000
53.580844,103.453562,402.883000
53.581063,103.453495,400.044000
53.580874,103.453469,400.044000
53.581074,103.453385,401.587000
53.581096,103.453137,404.691000
53.580874,103.453062,404.691000
53.581115,103.452846,405.007000
53.581148,103.452585,403.785000
53.581132,103.452548,403.772000
53.581146,103.452538,403.609000
53.581139,103.452527,403.672000
53.581148,103.452493,403.611000
53.581176,103.452492,403.369000
53.581145,103.452528,402.495000
53.581171,103.452522,401.586000
53.581163,103.452558,401.539000
53.581142,103.452550,403.257000
53.581194,103.452216,404.401000
53.581218,103.451981,404.624000
53.581216,103.451885,404.788000
53.581192,103.451890,405.044000
53.581183,103.451863,405.025000
53.581142,103.451823,405.212000
53.581146,103.451794,405.211000
53.581175,103.451782,405.088000
53.581193,103.451797,405.035000
53.581228,103.451766,404.895000
53.581224,103.451848,402.688000
53.581198,103.451832,403.582000
53.581169,103.451822,403.826000
53.581144,103.451808,404.628000
53.581259,103.451516,404.758000
53.581268,103.451163,404.927000
53.581254,103.451147,405.129000
53.581248,103.451105,405.187000
53.581237,103.451088,405.233000
53.581235,103.451061,405.243000
53.581264,103.451038,405.060000
53.581281,103.450977,405.001000
53.581244,103.451065,404.456000
53.581277,103.451090,403.653000
53.581300,103.450761,405.217000
53.581330,103.450461,404.048000
53.581329,103.450406,403.511000
53.581267,103.450398,404.296000
53.581218,103.450377,404.250000
53.581188,103.450403,404.389000
53.581189,103.450401,404.396000
53.581182,103.450353,404.381000
53.581153,103.450347,404.536000
53.581117,103.450332,404.828000
53.581096,103.450302,404.607000
53.581121,103.450273,404.670000
53.581148,103.450246,404.562000
53.581188,103.450255,404.354000
53.581226,103.450270,404.307000
53.581280,103.450279,403.975000
53.581337,103.450277,403.548000
53.581329,103.450238,403.812000
53.581359,103.450242,403.446000
53.581338,103.450252,403.278000
53.581356,103.450275,402.268000
53.581354,103.450355,400.365000
53.581282,103.450339,400.835000
53.581225,103.450334,401.325000
53.581185,103.450310,401.811000
53.581138,103.450299,402.327000
53.581119,103.450300,402.977000
53.581100,103.450300,403.059000
53.581386,103.450014,404.693000
53.581436,103.449565,405.481000
53.581446,103.449391,405.139000
53.581438,103.449371,405.316000
53.581410,103.449356,405.250000
53.581427,103.449335,405.054000
53.581371,103.449317,405.466000
53.581368,103.449281,405.463000
53.581396,103.449244,405.489000
53.581445,103.449222,405.222000
53.581370,103.449296,404.387000
53.581458,103.449302,401.386000
53.581423,103.449284,402.479000
53.581400,103.449279,402.996000
53.581443,103.449337,403.448000
53.581450,103.448858,405.506000
53.581427,103.448473,406.028000
53.581471,103.447761,404.488000
53.581448,103.447753,404.541000
53.581426,103.447789,404.716000
53.581406,103.447798,404.860000
53.581389,103.447846,404.949000
53.581367,103.447869,405.031000
53.581350,103.447856,404.974000
53.581328,103.447864,405.135000
53.581303,103.447836,405.264000
53.581314,103.447791,405.262000
53.581309,103.447741,405.415000
53.581335,103.447719,405.172000
53.581361,103.447676,404.884000
53.581365,103.447648,404.912000
53.581361,103.447621,404.777000
53.581344,103.447586,405.128000
53.581341,103.447541,405.174000
53.581377,103.447519,404.915000
53.581426,103.447571,404.532000
53.581461,103.447559,404.461000
53.581477,103.447706,400.168000
53.581437,103.447673,400.650000
53.581402,103.447621,401.761000
53.581381,103.447588,402.336000
53.581355,103.447548,402.650000
53.581416,103.447700,401.414000
